32,37,0.011012103
84,16,0.006560808
80,26,0.012647479
76,30,0.006390315
109,21,0.021240234
118,14,0.012104225
159,18,0.013464448
210,13,0.008218461
119,23,0.010993775
82,11,0.011137744
78,10,0.011275919
162,12,0.010194625
97,3,0.008534009
88,17,0.012713701
89,18,0.019501167
75,6,0.025357934
83,6,0.009712096
117,26,0.01954147
160,21,0.013134946
83,14,0.016041417
59,10,0.014256391
106,16,0.013844835
114,21,0.012203775
116,15,0.008999683
100,26,0.013099606
182,23,0.007986452
136,16,0.02313897
100,39,0.016722259
141,31,0.01319491
251,43,0.007535249
147,17,0.010195619
85,21,0.009571482
68,23,0.013129604
148,16,0.018133182
44,17,0.020503235
81,9,0.019989507
32,20,0.027437943
292,19,0.015098783
25,24,0.012742319
64,16,0.012719892
41,36,0.017258143
38,27,0.045890781
36,15,0.011287436
143,20,0.01815065
44,23,0.010595474
126,24,0.012898264
106,21,0.010021461
62,22,0.011285714
148,22,0.010551892
102,27,0.011627907
111,18,0.015869454
102,39,0.022478852
88,23,0.015582127
128,25,0.013172385
80,8,0.044647486
121,23,0.021523623
63,17,0.010354715
140,8,0.02096156
104,3,0.027263755
118,6,0.043035316
68,19,0.013466155
73,6,0.011116066
94,11,0.015775333
183,11,0.029367219
117,11,0.015635139
151,10,0.018084661
78,26,0.015177344
142,18,0.014274851
88,9,0.018676123
95,8,0.023388133
140,23,0.026967344
300,9,0.016048835
110,18,0.012307089
137,11,0.016808128
110,10,0.023546706
98,10,0.009015067
149,10,0.014871155
138,15,0.006832595
86,15,0.014416081
137,20,0.015247478
136,50,0.011513441
70,17,0.01346204
86,11,0.015263715
115,42,0.00952717
79,37,0.012416658
94,20,0.012881841
95,24,0.009300485
107,21,0.01785494
120,23,0.00780212
32,18,0.014738617
47,15,0.007279109
86,26,0.008052723
64,24,0.00965138
82,12,0.008191654
36,14,0.035374809
98,25,0.007549421
21,23,0.01189381
232,25,0.005857852
70,16,0.010248836
26,37,0.015670079
32,12,0.012565863
100,24,0.008483591
33,18,0.01457946
42,21,0.006948229
211,22,0.008890169
20,9,0.008889788
155,20,0.032414472
100,12,0.024565328
58,24,0.01620997
125,15,0.019736141
71,14,0.012552371
660,13,0.01611603
44,35,0.027360574
126,9,0.011969601
118,16,0.014893617
106,13,0.017019832
88,11,0.00654636
130,12,0.007587287
87,21,0.007977582
76,6,0.025340287
102,36,0.007574832
90,14,0.008249881
103,27,0.004629726
104,10,0.004987678
118,21,0.006597374
88,20,0.005101328
94,25,0.005497564
88,12,0.008750912
84,20,0.005367941
105,17,0.002729128
113,14,0.004928154
131,13,0.004903037
124,14,0.007912222
87,28,0.007233041
63,16,0.005491556
85,8,0.006641537
90,8,0.005516406
114,16,0.011406571
128,18,0.003711945
86,10,0.006227967
92,7,0.004602774
85,11,0.013939875
70,3,0.003535399
86,3,0.008171941
112,26,0.008544017
1108,17,0.008159839
63,11,0.008564427
231,10,0.008489362
81,10,0.00770322
121,12,0.00918538
58,19,0.035237704
132,7,0.00843071
127,22,0.00637095
178,4,0.006583579
116,14,0.006442906
118,27,0.013224101
23,14,0.022076801
137,13,0.015791329
93,26,0.005634328
157,24,0.007048677
82,54,0.00682795
122,8,0.006615077
135,18,0.026366242
106,25,0.007933441
158,18,0.005589035
60,89,0.007437783
43,54,0.005674924
104,63,0.007511901
193,16,0.014569067
166,7,0.010017575
149,60,0.020827687
71,14,0.016833936
81,38,0.00877534
64,32,0.027874316
117,30,0.008332315
58,40,0.009074869
57,41,0.005092698
70,59,0.005486445
131,43,0.007257112
54,32,0.005611461
83,41,0.006047321
60,30,0.009626003
73,18,0.005904735
94,67,0.00300204
55,40,0.00542097
84,54,0.005393341
109,24,0.008703445
110,88,0.007956345
106,46,0.006040711
40,36,0.00730569
53,47,0.006068047
98,46,0.012547228
98,23,0.004083139
125,59,0.006850764
117,22,0.004464691
153,24,0.013521679
95,25,0.003429337
92,45,0.007926783
234,29,0.008287696
107,51,0.007915044
207,50,0.008307494
139,44,0.008234681
88,49,0.007472124
69,41,0.008909818
49,42,0.034180573
